dataset,missing_type,missing_rate,pred_len,method,predictor,impute,mse_mean,mse_std,mae_mean,mae_std,impute_mse_mean,n_seeds
ExchangeRate,mixed,0.3,96,misstsm,iTransformer,none,0.7673756744754447,0.1340420708259097,0.6617737041877004,0.07576117831930641,3.5724898469582036,6
ExchangeRate,mixed,0.3,96,saits,iTransformer,none,890.9733078982052,2130.8807170773966,8.362401903680203,15.856224578835153,9627.229565435358,6
ExchangeRate,mixed,0.3,96,simple,iTransformer,linear,0.5039998544624236,0.008536221983854914,0.3980578932534444,0.005055102242560448,1.3947601489694825,6
ExchangeRate,mixed,0.3,192,coifnet,iTransformer,none,0.593600823637472,0.03860330390963793,0.4918310979164269,0.0320141395080929,1.4897653512566922,6
ExchangeRate,mixed,0.3,192,crib,iTransformer,none,0.6138353839097731,0.053317276881897975,0.5024989170123296,0.03780788108714699,3.701568364618294,6
ExchangeRate,mixed,0.3,192,misstsm,iTransformer,none,1.0281574091758114,0.16719333247041768,0.7785371851968957,0.08841361240879657,3.7015683646182933,6
ExchangeRate,mixed,0.3,192,saits,iTransformer,none,3362556.5804878525,7333594.107883152,459.1175768633923,1011.9221493778995,51191610.26496,6
ExchangeRate,mixed,0.3,192,simple,iTransformer,linear,0.5809770030190188,0.01529308615681666,0.481155646433792,0.008666178298447869,1.4441384087245626,6
ExchangeRate,mixed,0.3,336,coifnet,iTransformer,none,0.767988356384071,0.05721766782064973,0.6122627605994543,0.039997076087457235,1.6042227820233181,6
ExchangeRate,mixed,0.3,336,crib,iTransformer,none,0.8602238763291558,0.15184668477956176,0.6434047799389643,0.0679677762920965,3.9656189669359905,6
ExchangeRate,mixed,0.3,336,misstsm,iTransformer,none,1.3836613458556097,0.16666768771042548,0.9149143164222305,0.07509883595425988,3.9656189669359914,6
ExchangeRate,mixed,0.3,336,saits,iTransformer,none,0.877350253699062,0.28800129088835136,0.6621406733452737,0.06974690859854617,4.010502261084479,6
ExchangeRate,mixed,0.3,336,simple,iTransformer,linear,0.7163287763660019,0.018750984747498506,0.5796449846244074,0.009852978921803326,1.5479568460503141,6
ExchangeRate,mixed,0.3,720,coifnet,iTransformer,none,1.5450964546203612,0.2779094914501256,0.9351002474625906,0.0798912153769538,1.9502820118268331,6
ExchangeRate,mixed,0.3,720,crib,iTransformer,none,1.9866266163190203,0.5385277531020245,1.0173012924194336,0.125873489320377,4.7843446938196825,6
ExchangeRate,mixed,0.3,720,misstsm,iTransformer,none,2.0422731399536134,0.44097768713591723,1.1345971751213073,0.12697058577887982,4.7843446938196825,6
ExchangeRate,mixed,0.3,720,saits,iTransformer,none,1.124548431634903,0.21351120250700809,0.8197128136952717,0.07759765105355318,3.704099040031433,6
ExchangeRate,mixed,0.3,720,simple,iTransformer,linear,1.1282398474216462,0.08881419434609485,0.7869774337609609,0.03048965563125547,1.858927209377289,6
